"County","Facility ID","Facility Name","Utility","Type","FlowMGD","Grouping"
"Hernando","FLA012031","Hernando County - Ridge Manor","Hernando County","Surface Water",NA,"2020 Disposal"
"Hernando","FLA012031","Hernando County - Ridge Manor","Hernando County","Deep Well Injection",NA,"2020 Disposal"
"Hernando","FLA012031","Hernando County - Ridge Manor","Hernando County","IPR",NA,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Permitted Capacity",2.5,"Facility Information"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Total WW Flow",1.41,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Total Reuse",1.32,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Golf Courses",1.32,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Industrial",NA,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Recharge/ RIBS",0.09,"2020 Non-Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Surface Water",NA,"2020 Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","Deep Well Injection",NA,"2020 Disposal"
"Hernando","FLA012043","Hernando County - Spring Hill","Hernando County","IPR",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Permitted Capacity",0.45,"Facility Information"
"Levy","FLA012612","Williston","Williston, City of","Total WW Flow",0.22,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Levy","FLA012612","Williston","Williston, City of","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Levy","FLA012612","Williston","Williston, City of","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Levy","FLA012612","Williston","Williston, City of","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Levy","FLA012612","Williston","Williston, City of","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Levy","FLA012612","Williston","Williston, City of","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Levy","FLA012612","Williston","Williston, City of","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Industrial",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Sprayfields",0.22,"2020 Non-Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Levy","FLA012612","Williston","Williston, City of","Surface Water",NA,"2020 Disposal"
"Levy","FLA012612","Williston","Williston, City of","Deep Well Injection",NA,"2020 Disposal"
"Levy","FLA012612","Williston","Williston, City of","IPR",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Permitted Capacity",0.49,"Facility Information"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Total WW Flow",0.17,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Total Reuse",0,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Golf Courses",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Industrial",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Sprayfields",0.17,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Surface Water",NA,"2020 Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","Deep Well Injection",NA,"2020 Disposal"
"Marion","FLA126594","FGUA - Dunnellon","Dunellon, City of","IPR",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Permitted Capacity",0.2,"Facility Information"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Total WW Flow",0.08,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Total Reuse",0.08,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Golf Courses",0.08,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Industrial",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Surface Water",NA,"2020 Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","Deep Well Injection",NA,"2020 Disposal"
"Marion","FLA272060","Marion County - NW Regional","Marion County","IPR",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Permitted Capacity",1.6,"Facility Information"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Total WW Flow",0.92,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Total Reuse",0.55,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Res Irrig/ Landscape",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Golf Courses",0.49,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Industrial",0.06,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Recharge/ RIBS",0.38,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Surface Water",NA,"2020 Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","Deep Well Injection",NA,"2020 Disposal"
"Marion","FLA012697","Marion County - Oak Run","Marion County","IPR",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Permitted Capacity",4.43,"Facility Information"
"Marion","FLA190268","Ocala #3","Ocala, City of","Total WW Flow",2.29,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","Total Reuse",2.29,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","Transfers Out",0.21,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","Res Irrig/ Landscape",0.68,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Golf Courses",0.25,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Industrial",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Wetlands",1.36,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Sprayfields",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA190268","Ocala #3","Ocala, City of","Surface Water",NA,"2020 Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","Deep Well Injection",NA,"2020 Disposal"
"Marion","FLA190268","Ocala #3","Ocala, City of","IPR",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Permitted Capacity",1.25,"Facility Information"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Total WW Flow",0.66,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Total Reuse",0.49,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Supplemental Flow",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Transfers In",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Transfers Out",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","WW Disposal",NA,"2020 Total Flow - Wastewater, Reuse, Transfers and Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Res Irrig/ Landscape",0.07,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Golf Courses",0.42,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Ag Irrig",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Industrial",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Wetlands",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Other Reuse",NA,"2020 Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Sprayfields",0.17,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Recharge/ RIBS",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","ATP/Other",NA,"2020 Non-Beneficial Reuse by Category"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Surface Water",NA,"2020 Disposal"
"Marion","FLA012683","On Top of the World Ocala (Bay Laurel)","OTOW Ocala","Deep Well Injection",NA,"2020 Disposal"
